ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-05-31,23046.017748456125,22327.201458542117,23705.963390612596,23046.017748456125,23046.017748456125,-34.96356531765815,-34.96356531765815,-34.96356531765815,119.5019211938843,119.5019211938843,119.5019211938843,-154.46548651154248,-154.46548651154248,-154.46548651154248,0.0,0.0,0.0,23011.054183138465
2024-06-03,23057.853014249027,22355.40771315746,23764.542379037655,23057.853014249027,23057.853014249027,17.155077750326413,17.155077750326413,17.155077750326413,128.19211995559223,128.19211995559223,128.19211995559223,-111.0370422052658,-111.0370422052658,-111.0370422052658,0.0,0.0,0.0,23075.008091999352
2024-06-04,23061.79810284666,22398.314461951533,23862.7853820111,23061.79810284666,23061.79810284666,31.842461791184796,31.842461791184796,31.842461791184796,131.19089596848107,131.19089596848107,131.19089596848107,-99.3484341772963,-99.3484341772963,-99.3484341772963,0.0,0.0,0.0,23093.640564637844
2024-06-05,23065.743191444293,22338.14492480904,23870.320407572275,23065.743191444293,23065.743191444293,41.32791089503127,41.32791089503127,41.32791089503127,130.40851066591225,130.40851066591225,130.40851066591225,-89.08059977088097,-89.08059977088097,-89.08059977088097,0.0,0.0,0.0,23107.071102339323
2024-06-06,23069.68828004193,22394.34267682388,23808.827439025492,23069.68828004193,23069.68828004193,51.96938937888386,51.96938937888386,51.96938937888386,132.1674676127691,132.1674676127691,132.1674676127691,-80.19807823388521,-80.19807823388521,-80.19807823388521,0.0,0.0,0.0,23121.657669420812
2024-06-07,23073.63336863956,22437.954602192574,23847.05360556399,23073.63336863956,23073.63336863956,46.86965210966157,46.86965210966157,46.86965210966157,119.50192119528519,119.50192119528519,119.50192119528519,-72.63226908562363,-72.63226908562363,-72.63226908562363,0.0,0.0,0.0,23120.50302074922
2024-06-10,23085.468634432462,22482.721530898212,23851.660237184307,23085.468634432462,23085.468634432462,71.49229367789465,71.49229367789465,71.49229367789465,128.19211995591078,128.19211995591078,128.19211995591078,-56.699826278016154,-56.699826278016154,-56.699826278016154,0.0,0.0,0.0,23156.960928110355
2024-06-11,23089.4137230301,22443.885640391596,23919.82891381071,23089.4137230301,23089.4137230301,78.05242531486343,78.05242531486343,78.05242531486343,131.19089596887227,131.19089596887227,131.19089596887227,-53.13847065400886,-53.13847065400886,-53.13847065400886,0.0,0.0,0.0,23167.466148344964
2024-06-12,23093.35881162773,22476.655272439537,23941.172680510757,23093.35881162773,23093.35881162773,80.25880684382085,80.25880684382085,80.25880684382085,130.40851066577116,130.40851066577116,130.40851066577116,-50.149703821950304,-50.149703821950304,-50.149703821950304,0.0,0.0,0.0,23173.61761847155
2024-06-13,23097.303900225364,22487.726993089706,23955.616774494043,23097.303900225364,23097.303900225364,84.63500377351933,84.63500377351933,84.63500377351933,132.16746761274706,132.16746761274706,132.16746761274706,-47.532463839227745,-47.532463839227745,-47.532463839227745,0.0,0.0,0.0,23181.938903998886
2024-06-14,23101.248988822997,22493.568229004708,23883.127829821617,23101.248988822997,23101.248988822997,74.42224885189584,74.42224885189584,74.42224885189584,119.50192119495578,119.50192119495578,119.50192119495578,-45.07967234305994,-45.07967234305994,-45.07967234305994,0.0,0.0,0.0,23175.671237674895
2024-06-18,23117.029343213537,22513.274488237534,23901.280173948515,23117.029343213537,23117.029343213537,98.3331726922199,98.3331726922199,98.3331726922199,131.19089596924306,131.19089596924306,131.19089596924306,-32.857723277023155,-32.857723277023155,-32.857723277023155,0.0,0.0,0.0,23215.362515905756
2024-06-19,23120.974431811166,22496.53691900316,23939.077572188053,23120.974431811166,23120.974431811166,102.12976570507327,102.12976570507327,102.12976570507327,130.4085106659519,130.4085106659519,130.4085106659519,-28.278744960878644,-28.278744960878644,-28.278744960878644,0.0,0.0,0.0,23223.10419751624
2024-06-20,23124.9195204088,22470.050953321886,23962.153509052747,23124.9195204088,23124.9195204088,109.38227968771034,109.38227968771034,109.38227968771034,132.16746761303762,132.16746761303762,132.16746761303762,-22.785187925327296,-22.785187925327296,-22.785187925327296,0.0,0.0,0.0,23234.30180009651
2024-06-21,23128.864609006432,22573.77058454816,23917.085374140122,23128.864609006432,23128.864609006432,103.23495186278198,103.23495186278198,103.23495186278198,119.50192119465217,119.50192119465217,119.50192119465217,-16.266969331870193,-16.266969331870193,-16.266969331870193,0.0,0.0,0.0,23232.099560869214
2024-06-24,23140.69987479934,22573.22688599431,24006.73931821793,23140.69987479934,23140.69987479934,138.28239113199712,138.28239113199712,138.28239113199712,128.19211995654797,128.19211995654797,128.19211995654797,10.090271175449145,10.090271175449145,10.090271175449145,0.0,0.0,0.0,23278.982265931336
2024-06-25,23144.64496339697,22621.111198055045,23969.996727178215,23144.64496339697,23144.64496339697,152.39450921475367,152.39450921475367,152.39450921475367,131.1908959696343,131.1908959696343,131.1908959696343,21.203613245119353,21.203613245119353,21.203613245119353,0.0,0.0,0.0,23297.039472611727
2024-06-26,23148.590051994604,22573.586515144176,24045.431818784073,23148.590051994604,23148.590051994604,163.83932141095667,163.83932141095667,163.83932141095667,130.40851066559526,130.40851066559526,130.40851066559526,33.43081074536142,33.43081074536142,33.43081074536142,0.0,0.0,0.0,23312.42937340556
2024-06-27,23152.535140592237,22599.42097208389,24019.52844832606,23152.535140592237,23152.535140592237,178.8631079874484,178.8631079874484,178.8631079874484,132.16746761270306,132.16746761270306,132.16746761270306,46.69564037474534,46.69564037474534,46.69564037474534,0.0,0.0,0.0,23331.398248579684
